rank,statement_id,file,line,code,ochiai_score,tie_size,r_worst
1,S29,Gson.java,187,"this(Excluder.DEFAULT, FieldNamingPolicy.IDENTITY,",0.816497,1,1
2,S1,ConstructorConstructor.java,51,"public ConstructorConstructor(Map<Type, InstanceCreator<?>> instanceCreators) {",0.0,644,645
2,S2,ConstructorConstructor.java,52,this.instanceCreators = instanceCreators;,0.0,644,645
2,S3,ConstructorConstructor.java,56,final Type type = typeToken.getType();,0.0,644,645
2,S4,ConstructorConstructor.java,57,final Class<? super T> rawType = typeToken.getRawType();,0.0,644,645
2,S5,ConstructorConstructor.java,62,final InstanceCreator<T> typeCreator = (InstanceCreator<T>) instanceCreators.get(type);,0.0,644,645
2,S6,ConstructorConstructor.java,63,if (typeCreator != null) {,0.0,644,645
2,S7,ConstructorConstructor.java,73,final InstanceCreator<T> rawTypeCreator =,0.0,644,645
2,S8,ConstructorConstructor.java,75,if (rawTypeCreator != null) {,0.0,644,645
2,S9,ConstructorConstructor.java,83,ObjectConstructor<T> defaultConstructor = newDefaultConstructor(rawType);,0.0,644,645
2,S10,ConstructorConstructor.java,84,if (defaultConstructor != null) {,0.0,644,645
2,S11,ConstructorConstructor.java,88,"ObjectConstructor<T> defaultImplementation = newDefaultImplementationConstructor(type, rawType);",0.0,644,645
2,S12,ConstructorConstructor.java,89,if (defaultImplementation != null) {,0.0,644,645
2,S13,ConstructorConstructor.java,90,return defaultImplementation;,0.0,644,645
2,S14,ConstructorConstructor.java,99,final Constructor<? super T> constructor = rawType.getDeclaredConstructor();,0.0,644,645
2,S15,ConstructorConstructor.java,100,if (!constructor.isAccessible()) {,0.0,644,645
2,S16,ConstructorConstructor.java,123,return null;,0.0,644,645
2,S17,ConstructorConstructor.java,134,if (Collection.class.isAssignableFrom(rawType)) {,0.0,644,645
2,S18,ConstructorConstructor.java,178,if (Map.class.isAssignableFrom(rawType)) {,0.0,644,645
2,S19,ConstructorConstructor.java,179,if (ConcurrentNavigableMap.class.isAssignableFrom(rawType)) {,0.0,644,645
2,S20,ConstructorConstructor.java,185,} else if (ConcurrentMap.class.isAssignableFrom(rawType)) {,0.0,644,645
2,S21,ConstructorConstructor.java,191,} else if (SortedMap.class.isAssignableFrom(rawType)) {,0.0,644,645
2,S22,ConstructorConstructor.java,197,} else if (type instanceof ParameterizedType && !(String.class.isAssignableFrom(,0.0,644,645
2,S23,ConstructorConstructor.java,205,return new ObjectConstructor<T>() {,0.0,644,645
2,S24,ConstructorConstructor.java,207,"return (T) new LinkedTreeMap<String, Object>();",0.0,644,645
2,S25,Excluder.java,50,"public final class Excluder implements TypeAdapterFactory, Cloneable {",0.0,644,645
2,S26,Excluder.java,52,public static final Excluder DEFAULT = new Excluder();,0.0,644,645
2,S27,Excluder.java,125,if (skipDeserialize) {,0.0,644,645
2,S28,Excluder.java,127,return null;,0.0,644,645
2,S30,Gson.java,200,this.constructorConstructor = new ConstructorConstructor(instanceCreators);,0.0,644,645
2,S31,Gson.java,205,this.lenient = lenient;,0.0,644,645
2,S32,Gson.java,259,"factories.add(new MapTypeAdapterFactory(constructorConstructor, complexMapKeySerialization));",0.0,644,645
2,S33,Gson.java,393,TypeAdapter<?> cached = typeTokenCache.get(type == null ? NULL_KEY_SURROGATE : type);,0.0,644,645
2,S34,Gson.java,417,"TypeAdapter<T> candidate = factory.create(this, type);",0.0,644,645
2,S35,Gson.java,721,JsonReader jsonReader = new JsonReader(reader);,0.0,644,645
2,S36,Gson.java,722,jsonReader.setLenient(lenient);,0.0,644,645
2,S37,Gson.java,723,return jsonReader;,0.0,644,645
2,S38,Gson.java,766,"Object object = fromJson(json, (Type) classOfT);",0.0,644,645
2,S39,Gson.java,767,return Primitives.wrap(classOfT).cast(object);,0.0,644,645
2,S40,Gson.java,790,if (json == null) {,0.0,644,645
2,S41,Gson.java,793,StringReader reader = new StringReader(json);,0.0,644,645
2,S42,Gson.java,794,"T target = (T) fromJson(reader, typeOfT);",0.0,644,645
2,S43,Gson.java,795,return target;,0.0,644,645
2,S44,Gson.java,844,JsonReader jsonReader = newJsonReader(json);,0.0,644,645
2,S45,Gson.java,845,"T object = (T) fromJson(jsonReader, typeOfT);",0.0,644,645
2,S46,Gson.java,847,return object;,0.0,644,645
2,S47,Gson.java,874,reader.setLenient(true);,0.0,644,645
2,S48,Gson.java,876,reader.peek();,0.0,644,645
2,S49,Gson.java,878,TypeToken<T> typeToken = (TypeToken<T>) TypeToken.get(typeOfT);,0.0,644,645
2,S50,Gson.java,879,TypeAdapter<T> typeAdapter = getAdapter(typeToken);,0.0,644,645
2,S51,Gson.java,880,T object = typeAdapter.read(reader);,0.0,644,645
2,S52,Gson.java,897,reader.setLenient(oldLenient);,0.0,644,645
2,S53,GsonBuilder.java,81,"private final Map<Type, InstanceCreator<?>> instanceCreators",0.0,644,645
2,S54,GsonBuilder.java,475,if (typeAdapter instanceof InstanceCreator<?>) {,0.0,644,645
2,S55,GsonBuilder.java,476,"instanceCreators.put(type, (InstanceCreator) typeAdapter);",0.0,644,645
2,S56,JsonArray.java,39,public JsonArray() {,0.0,644,645
2,S57,JsonArray.java,40,elements = new ArrayList<JsonElement>();,0.0,644,645
2,S58,JsonArray.java,97,elements.add(element);,0.0,644,645
2,S59,JsonArray.java,171,return elements.iterator();,0.0,644,645
2,S60,JsonElement.java,33,public abstract class JsonElement {,0.0,644,645
2,S61,JsonObject.java,32,public final class JsonObject extends JsonElement {,0.0,644,645
2,S62,JsonObject.java,33,"private final LinkedTreeMap<String, JsonElement> members =",0.0,644,645
2,S63,JsonObject.java,57,"members.put(property, value);",0.0,644,645
2,S64,JsonObject.java,132,return members.entrySet();,0.0,644,645
2,S65,JsonParser.java,34,public final class JsonParser {,0.0,644,645
2,S66,JsonParser.java,45,return parse(new StringReader(json));,0.0,644,645
2,S67,JsonParser.java,58,JsonReader jsonReader = new JsonReader(json);,0.0,644,645
2,S68,JsonParser.java,59,JsonElement element = parse(jsonReader);,0.0,644,645
2,S69,JsonParser.java,63,return element;,0.0,644,645
2,S70,JsonParser.java,82,json.setLenient(true);,0.0,644,645
2,S71,JsonParser.java,84,return Streams.parse(json);,0.0,644,645
2,S72,JsonParser.java,90,json.setLenient(lenient);,0.0,644,645
2,S73,JsonPrimitive.java,56,setValue(number);,0.0,644,645
2,S74,JsonPrimitive.java,65,setValue(string);,0.0,644,645
2,S75,JsonPrimitive.java,94,if (primitive instanceof Character) {,0.0,644,645
2,S76,JsonPrimitive.java,100,$Gson$Preconditions.checkArgument(primitive instanceof Number,0.0,644,645
2,S77,JsonPrimitive.java,102,this.value = primitive;,0.0,644,645
2,S78,JsonPrimitive.java,112,return value instanceof Boolean;,0.0,644,645
2,S79,JsonPrimitive.java,166,return value instanceof String;,0.0,644,645
2,S80,JsonPrimitive.java,274,if (target instanceof String) {,0.0,644,645
2,S81,JsonReader.java,192,"private static final char[] NON_EXECUTE_PREFIX = "")]}'\n"".toCharArray();",0.0,644,645
2,S82,JsonReader.java,230,private boolean lenient = false;,0.0,644,645
2,S83,JsonReader.java,238,private final char[] buffer = new char[1024];,0.0,644,645
2,S84,JsonReader.java,239,private int pos = 0;,0.0,644,645
2,S85,JsonReader.java,240,private int limit = 0;,0.0,644,645
2,S86,JsonReader.java,242,private int lineNumber = 0;,0.0,644,645
2,S87,JsonReader.java,243,private int lineStart = 0;,0.0,644,645
2,S88,JsonReader.java,245,int peeked = PEEKED_NONE;,0.0,644,645
2,S89,JsonReader.java,269,private int[] stack = new int[32];,0.0,644,645
2,S90,JsonReader.java,270,private int stackSize = 0;,0.0,644,645
2,S91,JsonReader.java,272,stack[stackSize++] = JsonScope.EMPTY_DOCUMENT;,0.0,644,645
2,S92,JsonReader.java,283,private String[] pathNames = new String[32];,0.0,644,645
2,S93,JsonReader.java,284,private int[] pathIndices = new int[32];,0.0,644,645
2,S94,JsonReader.java,289,public JsonReader(Reader in) {,0.0,644,645
2,S95,JsonReader.java,293,this.in = in;,0.0,644,645
2,S96,JsonReader.java,326,this.lenient = lenient;,0.0,644,645
2,S97,JsonReader.java,333,return lenient;,0.0,644,645
2,S98,JsonReader.java,341,int p = peeked;,0.0,644,645
2,S99,JsonReader.java,342,if (p == PEEKED_NONE) {,0.0,644,645
2,S100,JsonReader.java,343,p = doPeek();,0.0,644,645
2,S101,JsonReader.java,346,push(JsonScope.EMPTY_ARRAY);,0.0,644,645
2,S102,JsonReader.java,348,peeked = PEEKED_NONE;,0.0,644,645
2,S103,JsonReader.java,360,int p = peeked;,0.0,644,645
2,S104,JsonReader.java,361,if (p == PEEKED_NONE) {,0.0,644,645
2,S105,JsonReader.java,362,p = doPeek();,0.0,644,645
2,S106,JsonReader.java,365,stackSize--;,0.0,644,645
2,S107,JsonReader.java,367,peeked = PEEKED_NONE;,0.0,644,645
2,S108,JsonReader.java,379,int p = peeked;,0.0,644,645
2,S109,JsonReader.java,380,if (p == PEEKED_NONE) {,0.0,644,645
2,S110,JsonReader.java,381,p = doPeek();,0.0,644,645
2,S111,JsonReader.java,384,push(JsonScope.EMPTY_OBJECT);,0.0,644,645
2,S112,JsonReader.java,385,peeked = PEEKED_NONE;,0.0,644,645
2,S113,JsonReader.java,397,int p = peeked;,0.0,644,645
